Company Name,Price Date,Price Type,Price
Banco Santander,2021-12-21,Actual,3.068
Banco Santander,2021-12-22,Actual,3.114
Banco Santander,2021-12-23,Actual,3.3
Banco Santander,2021-12-27,Actual,3.3
Banco Santander,2021-12-28,Actual,3.3
Banco Santander,2021-12-29,Actual,3.305
Banco Santander,2021-12-30,Actual,3.305
Banco Santander,2021-12-31,Actual,3.33
Banco Santander,2022-01-03,Actual,3.33
Banco Santander,2022-01-04,Actual,3.33
Banco Santander,2022-01-05,Actual,3.33
Banco Santander,2022-01-06,Actual,3.5
Banco Santander,2022-01-07,Actual,3.525
Banco Santander,2022-01-10,Actual,3.5325
Banco Santander,2022-01-11,Actual,3.36
Banco Santander,2022-01-12,Actual,3.5
Banco Santander,2022-01-13,Actual,3.5
Banco Santander,2022-01-14,Actual,3.5
Banco Santander,2022-01-18,Actual,3.5
Banco Santander,2022-01-19,Actual,3.6
Banco Santander,2022-01-20,Actual,3.525
Banco Santander,2022-01-21,Actual,3.4924
Banco Santander,2022-01-24,Actual,3.3075
Banco Santander,2022-01-25,Actual,3.3075
Banco Santander,2022-01-26,Actual,3.3075
Banco Santander,2022-01-27,Actual,3.46
Banco Santander,2022-01-28,Actual,3.515
Banco Santander,2022-01-31,Actual,3.63
Banco Santander,2022-02-01,Actual,3.63
Banco Santander,2022-02-02,Actual,3.63
Banco Santander,2022-02-03,Actual,3.63
Banco Santander,2022-02-04,Actual,3.63
Banco Santander,2022-02-07,Actual,3.76
Banco Santander,2022-02-08,Actual,3.76
Banco Santander,2022-02-09,Actual,3.76
Banco Santander,2022-02-10,Actual,4.0176
Banco Santander,2022-02-11,Actual,3.9296
Banco Santander,2022-02-14,Actual,3.9296
Banco Santander,2022-02-15,Actual,4.05
Banco Santander,2022-02-16,Actual,3.8662
Banco Santander,2022-02-17,Actual,3.8662
Banco Santander,2022-02-18,Actual,3.8662
Banco Santander,2022-02-22,Actual,3.8662
Banco Santander,2022-02-23,Actual,3.56
Banco Santander,2022-02-24,Actual,3.56
Banco Santander,2022-02-25,Actual,3.42
Banco Santander,2022-02-28,Actual,3.42
Banco Santander,2022-03-01,Actual,3.42
Banco Santander,2022-03-02,Actual,3.42
Banco Santander,2022-03-03,Actual,3.38
Banco Santander,2022-03-04,Actual,2.9485
Banco Santander,2022-03-07,Actual,2.9485
Banco Santander,2022-03-08,Actual,2.885
Banco Santander,2022-03-09,Actual,3.155
Banco Santander,2022-03-10,Actual,3.185
Banco Santander,2022-03-11,Actual,3.13
Banco Santander,2022-03-14,Actual,3.245
Banco Santander,2022-03-15,Actual,3.25
Banco Santander,2022-03-16,Actual,3.3
Banco Santander,2022-03-17,Actual,3.3
Banco Santander,2022-03-18,Actual,3.415
Banco Santander,2022-03-21,Actual,3.415
Banco Santander,2022-03-22,Actual,3.33
Banco Santander,2022-03-23,Actual,3.33
Banco Santander,2022-03-24,Actual,3.33
Banco Santander,2022-03-25,Actual,3.33
Banco Santander,2022-03-28,Actual,3.33
Banco Santander,2022-03-29,Actual,3.79
Banco Santander,2022-03-30,Actual,3.35
Banco Santander,2022-03-31,Actual,3.4494
Banco Santander,2022-04-01,Actual,3.4494
Banco Santander,2022-04-04,Actual,3.5
Banco Santander,2022-04-05,Actual,3.5
Banco Santander,2022-04-06,Actual,3.5
Banco Santander,2022-04-07,Actual,3.5
Banco Santander,2022-04-08,Actual,3.5
Banco Santander,2022-04-11,Actual,3.425
Banco Santander,2022-04-12,Actual,3.425
Banco Santander,2022-04-13,Actual,3.425
Banco Santander,2022-04-14,Actual,3.425
Banco Santander,2022-04-18,Actual,3.425
Banco Santander,2022-04-19,Actual,3.425
Banco Santander,2022-04-20,Actual,3.425
Banco Santander,2022-04-21,Actual,3.41
Banco Santander,2022-04-22,Actual,3.29
Banco Santander,2022-04-25,Actual,3.295
Banco Santander,2022-04-26,Actual,3.06
Banco Santander,2022-04-27,Actual,3.06
Banco Santander,2022-04-28,Actual,2.875
Banco Santander,2022-04-29,Actual,2.875
Banco Santander,2022-05-02,Actual,2.875
Banco Santander,2022-05-03,Actual,2.875
Banco Santander,2022-05-04,Actual,3.0745
Banco Santander,2022-05-05,Actual,3.0745
Banco Santander,2022-05-06,Actual,3.0745
Banco Santander,2022-05-09,Actual,2.89
Banco Santander,2022-05-10,Actual,2.89
Banco Santander,2022-05-11,Actual,2.89
Banco Santander,2022-05-12,Actual,2.69
Banco Santander,2022-05-13,Actual,2.835
Banco Santander,2022-05-16,Actual,2.835
Banco Santander,2022-05-17,Actual,2.93
Banco Santander,2022-05-18,Actual,2.825
Banco Santander,2022-05-19,Actual,2.91
Banco Santander,2022-05-20,Actual,2.91
Banco Santander,2022-05-23,Actual,3.015
Banco Santander,2022-05-24,Actual,3.015
Banco Santander,2022-05-25,Actual,3.15
Banco Santander,2022-05-26,Actual,3.15
Banco Santander,2022-05-27,Actual,3.15
Banco Santander,2022-05-31,Actual,3.15
Banco Santander,2022-06-01,Actual,3.15
Banco Santander,2022-06-02,Actual,3.15
Banco Santander,2022-06-03,Actual,3.0906
Banco Santander,2022-06-06,Actual,3.0906
Banco Santander,2022-06-07,Actual,3.0906
Banco Santander,2022-06-08,Actual,3.0906
Banco Santander,2022-06-09,Actual,3.0906
Banco Santander,2022-06-10,Actual,3.04
Banco Santander,2022-06-13,Actual,3.04
Banco Santander,2022-06-14,Actual,2.6
Banco Santander,2022-06-15,Actual,2.6
Banco Santander,2022-06-16,Actual,2.6
Banco Santander,2022-06-17,Actual,2.6
Banco Santander,2022-06-21,Actual,2.6
Banco Santander,2022-06-22,Actual,2.6
Banco Santander,2022-06-23,Actual,2.865
Banco Santander,2022-06-24,Actual,2.908
Banco Santander,2022-06-27,Actual,2.908
Banco Santander,2022-06-28,Actual,2.91
Banco Santander,2022-06-29,Actual,2.85
Banco Santander,2022-06-30,Actual,2.85
Banco Santander,2022-07-01,Actual,2.85
Banco Santander,2022-07-05,Actual,2.85
Banco Santander,2022-07-06,Actual,2.85
Banco Santander,2022-07-07,Actual,2.85
Banco Santander,2022-07-08,Actual,2.85
Banco Santander,2022-07-11,Actual,2.85
Banco Santander,2022-07-12,Actual,2.5047
Banco Santander,2022-07-13,Actual,2.5047
Banco Santander,2022-07-14,Actual,2.5047
Banco Santander,2022-07-15,Actual,2.5047
Banco Santander,2022-07-18,Actual,2.5047
Banco Santander,2022-07-19,Actual,2.5047
Banco Santander,2022-07-20,Actual,2.44
Banco Santander,2022-07-21,Actual,2.44
Banco Santander,2022-07-22,Actual,2.44
Banco Santander,2022-07-25,Actual,2.44
Banco Santander,2022-07-26,Actual,2.44
Banco Santander,2022-07-27,Actual,2.44
Banco Santander,2022-07-28,Actual,2.44
Banco Santander,2022-07-29,Actual,2.487
Banco Santander,2022-08-01,Actual,2.487
Banco Santander,2022-08-02,Actual,2.487
Banco Santander,2022-08-03,Actual,2.32
Banco Santander,2022-08-04,Actual,2.32
Banco Santander,2022-08-05,Actual,2.535
Banco Santander,2022-08-08,Actual,2.535
Banco Santander,2022-08-09,Actual,2.5063
Banco Santander,2022-08-10,Actual,2.5063
Banco Santander,2022-08-11,Actual,2.5063
Banco Santander,2022-08-12,Actual,2.5063
Banco Santander,2022-08-15,Actual,2.5063
Banco Santander,2022-08-16,Actual,2.5063
Banco Santander,2022-08-17,Actual,2.64
Banco Santander,2022-08-18,Actual,2.64
Banco Santander,2022-08-19,Actual,2.545
Banco Santander,2022-08-22,Actual,2.4612
Banco Santander,2022-08-23,Actual,2.34
Banco Santander,2022-08-24,Actual,2.34
Banco Santander,2022-08-25,Actual,2.34
Banco Santander,2022-08-26,Actual,2.34
Banco Santander,2022-08-29,Actual,2.34
Banco Santander,2022-08-30,Actual,2.41
Banco Santander,2022-08-31,Actual,2.41
Banco Santander,2022-09-01,Actual,2.355
Banco Santander,2022-09-02,Actual,2.355
Banco Santander,2022-09-06,Actual,2.355
Banco Santander,2022-09-07,Actual,2.44
Banco Santander,2022-09-08,Actual,2.41
Banco Santander,2022-09-09,Actual,2.41
Banco Santander,2022-09-12,Actual,2.41
Banco Santander,2022-09-13,Actual,2.41
Banco Santander,2022-09-14,Actual,2.41
Banco Santander,2022-09-15,Actual,2.51
Banco Santander,2022-09-16,Actual,2.51
Banco Santander,2022-09-19,Actual,2.51
Banco Santander,2022-09-20,Actual,2.51
Banco Santander,2022-09-21,Actual,2.51
Banco Santander,2022-09-22,Actual,2.51
Banco Santander,2022-09-23,Actual,2.51
Banco Santander,2022-09-26,Actual,2.51
Banco Santander,2022-09-27,Actual,2.51
Banco Santander,2022-09-28,Actual,2.176
Banco Santander,2022-09-29,Actual,2.2728
Banco Santander,2022-09-30,Actual,2.2728
Banco Santander,2022-10-03,Actual,2.2728
Banco Santander,2022-10-04,Actual,2.2728
Banco Santander,2022-10-05,Actual,2.2728
Banco Santander,2022-10-06,Actual,2.2728
Banco Santander,2022-10-07,Actual,2.2728
Banco Santander,2022-10-10,Actual,2.2728
Banco Santander,2022-10-11,Actual,2.2728
Banco Santander,2022-10-12,Actual,2.2728
Banco Santander,2022-10-13,Actual,2.2728
Banco Santander,2022-10-14,Actual,2.5148
Banco Santander,2022-10-17,Actual,2.5148
Banco Santander,2022-10-18,Actual,2.595
Banco Santander,2022-10-19,Actual,2.595
Banco Santander,2022-10-20,Actual,2.4543
Banco Santander,2022-10-21,Actual,2.4543
Banco Santander,2022-10-24,Actual,2.4543
Banco Santander,2022-10-25,Actual,2.55
Banco Santander,2022-10-26,Actual,2.55
Banco Santander,2022-10-27,Actual,2.55
Banco Santander,2022-10-28,Actual,2.55
Banco Santander,2022-10-31,Actual,2.45
Banco Santander,2022-11-01,Actual,2.45
Banco Santander,2022-11-02,Actual,2.45
Banco Santander,2022-11-03,Actual,2.45
Banco Santander,2022-11-04,Actual,2.625
Banco Santander,2022-11-07,Actual,2.625
Banco Santander,2022-11-08,Actual,2.6
Banco Santander,2022-11-09,Actual,2.44
Banco Santander,2022-11-10,Actual,2.44
Banco Santander,2022-11-11,Actual,2.44
Banco Santander,2022-11-14,Actual,2.44
Banco Santander,2022-11-15,Actual,2.6
Banco Santander,2022-11-16,Actual,2.6
Banco Santander,2022-11-17,Actual,2.6
Banco Santander,2022-11-18,Actual,2.6
Banco Santander,2022-11-21,Actual,2.6
Banco Santander,2022-11-22,Actual,2.85
Banco Santander,2022-11-23,Actual,2.85
Banco Santander,2022-11-25,Actual,2.9043
Banco Santander,2022-11-28,Actual,2.9043
Banco Santander,2022-11-29,Actual,3.05
Banco Santander,2022-11-30,Actual,3.05
Banco Santander,2022-12-01,Actual,3.05
Banco Santander,2022-12-02,Actual,3.05
Banco Santander,2022-12-05,Actual,3.0
Banco Santander,2022-12-06,Actual,3.0
Banco Santander,2022-12-07,Actual,2.82
Banco Santander,2022-12-08,Actual,2.82
Banco Santander,2022-12-09,Actual,2.82
Banco Santander,2022-12-12,Actual,2.82
Banco Santander,2022-12-13,Actual,2.82
Banco Santander,2022-12-14,Actual,2.82
Banco Santander,2022-12-15,Actual,2.82
Banco Santander,2022-12-16,Actual,2.82
Banco Santander,2022-12-19,Actual,2.82
Banco Santander,2022-12-20,Actual,2.82
Banco Santander,2022-12-21,Actual,2.82
Banco Santander,2022-12-22,Actual,2.81
Banco Santander,2022-12-23,Actual,2.81
Banco Santander,2022-12-27,Actual,2.95
Banco Santander,2022-12-28,Actual,2.908
Banco Santander,2022-12-29,Actual,2.908
Banco Santander,2022-12-30,Actual,2.908
Banco Santander,2023-01-03,Actual,2.908
Banco Santander,2023-01-04,Actual,3.1
Banco Santander,2023-01-05,Actual,3.1
Banco Santander,2023-01-06,Actual,3.13
Banco Santander,2023-01-09,Actual,3.13
Banco Santander,2023-01-10,Actual,3.13
Banco Santander,2023-01-11,Actual,3.25
Banco Santander,2023-01-12,Actual,3.2219
Banco Santander,2023-01-13,Actual,3.2219
Banco Santander,2023-01-17,Actual,3.2219
Banco Santander,2023-01-18,Actual,3.462
Banco Santander,2023-01-19,Actual,3.462
Banco Santander,2023-01-20,Actual,3.33
Banco Santander,2023-01-23,Actual,3.33
Banco Santander,2023-01-24,Actual,3.4975
Banco Santander,2023-01-25,Actual,3.4975
Banco Santander,2023-01-26,Actual,3.51
Banco Santander,2023-01-27,Actual,3.51
Banco Santander,2023-01-30,Actual,3.51
Banco Santander,2023-01-31,Actual,3.51
Banco Santander,2023-02-01,Actual,3.6
Banco Santander,2023-02-02,Actual,3.85
Banco Santander,2023-02-03,Actual,3.98
Banco Santander,2023-02-06,Actual,3.94
Banco Santander,2023-02-07,Actual,3.88
Banco Santander,2023-02-08,Actual,3.6601
Banco Santander,2023-02-09,Actual,3.6601
Banco Santander,2023-02-10,Actual,3.6601
Banco Santander,2023-02-13,Actual,3.72
Banco Santander,2023-02-14,Actual,3.72
Banco Santander,2023-02-15,Actual,3.72
Banco Santander,2023-02-16,Actual,3.72
Banco Santander,2023-02-17,Actual,3.785
Banco Santander,2023-02-21,Actual,3.745
Banco Santander,2023-02-22,Actual,3.65
Banco Santander,2023-02-23,Actual,3.65
Banco Santander,2023-02-24,Actual,3.63
Banco Santander,2023-02-27,Actual,3.765
Banco Santander,2023-02-28,Actual,3.95
Banco Santander,2023-03-01,Actual,3.925
Banco Santander,2023-03-02,Actual,3.9
Banco Santander,2023-03-03,Actual,3.97
Banco Santander,2023-03-06,Actual,4.2
Banco Santander,2023-03-07,Actual,3.98
Banco Santander,2023-03-08,Actual,3.98
Banco Santander,2023-03-09,Actual,3.98
Banco Santander,2023-03-10,Actual,3.72
Banco Santander,2023-03-13,Actual,3.7
Banco Santander,2023-03-14,Actual,3.57
Banco Santander,2023-03-15,Actual,3.47
Banco Santander,2023-03-16,Actual,3.47
Banco Santander,2023-03-17,Actual,3.18
Banco Santander,2023-03-20,Actual,3.18
Banco Santander,2023-03-21,Actual,3.65
Banco Santander,2023-03-22,Actual,3.65
Banco Santander,2023-03-23,Actual,3.65
Banco Santander,2023-03-24,Actual,3.65
Banco Santander,2023-03-27,Actual,3.65
Banco Santander,2023-03-28,Actual,3.65
Banco Santander,2023-03-29,Actual,3.65
Banco Santander,2023-03-30,Actual,3.65
Banco Santander,2023-03-31,Actual,3.4701
Banco Santander,2023-04-03,Actual,3.4701
Banco Santander,2023-04-04,Actual,4.05
Banco Santander,2023-04-05,Actual,4.05
Banco Santander,2023-04-06,Actual,4.05
Banco Santander,2023-04-10,Actual,4.054
Banco Santander,2023-04-11,Actual,4.054
Banco Santander,2023-04-12,Actual,3.85
Banco Santander,2023-04-13,Actual,3.85
Banco Santander,2023-04-14,Actual,3.85
Banco Santander,2023-04-17,Actual,3.85
Banco Santander,2023-04-18,Actual,3.85
Banco Santander,2023-04-19,Actual,3.85
Banco Santander,2023-04-20,Actual,3.85
Banco Santander,2023-04-21,Actual,3.85
Banco Santander,2023-04-24,Actual,3.85
Banco Santander,2023-04-25,Actual,3.7
Banco Santander,2023-04-26,Actual,3.7
Banco Santander,2023-04-27,Actual,3.8
Banco Santander,2023-04-28,Actual,3.8
Banco Santander,2023-05-01,Actual,3.35
Banco Santander,2023-05-02,Actual,3.35
Banco Santander,2023-05-03,Actual,3.36
Banco Santander,2023-05-04,Actual,3.63
Banco Santander,2023-05-05,Actual,3.63
Banco Santander,2023-05-08,Actual,3.63
Banco Santander,2023-05-09,Actual,3.63
Banco Santander,2023-05-10,Actual,3.63
Banco Santander,2023-05-11,Actual,3.63
Banco Santander,2023-05-12,Actual,3.63
Banco Santander,2023-05-15,Actual,3.4
Banco Santander,2023-05-16,Actual,3.14
Banco Santander,2023-05-17,Actual,3.352
Banco Santander,2023-05-18,Actual,3.352
Banco Santander,2023-05-19,Actual,3.352
Banco Santander,2023-05-22,Actual,3.35
Banco Santander,2023-05-23,Actual,3.69
Banco Santander,2023-05-24,Actual,3.16
Banco Santander,2023-05-25,Actual,3.39
Banco Santander,2023-05-26,Actual,3.3
Banco Santander,2023-05-30,Actual,3.3
Banco Santander,2023-05-31,Actual,3.3
Banco Santander,2023-06-01,Actual,3.152
Banco Santander,2023-06-02,Actual,3.28
Banco Santander,2023-06-05,Actual,3.28
Banco Santander,2023-06-06,Actual,3.28
Banco Santander,2023-06-07,Actual,3.28
Banco Santander,2023-06-08,Actual,3.28
Banco Santander,2023-06-09,Actual,3.41
Banco Santander,2023-06-12,Actual,3.41
Banco Santander,2023-06-13,Actual,3.245
Banco Santander,2023-06-14,Actual,3.245
Banco Santander,2023-06-15,Actual,3.245
Banco Santander,2023-06-16,Actual,3.245
Banco Santander,2023-06-20,Actual,3.26
Banco Santander,2023-06-21,Actual,3.26
Banco Santander,2023-06-22,Actual,3.26
Banco Santander,2023-06-23,Actual,3.26
Banco Santander,2023-06-26,Actual,3.1
Banco Santander,2023-06-27,Actual,3.1
Banco Santander,2023-06-28,Actual,3.1
Banco Santander,2023-06-29,Actual,3.1
Banco Santander,2023-06-30,Actual,3.1
Banco Santander,2023-07-03,Actual,3.1
Banco Santander,2023-07-05,Actual,3.1
Banco Santander,2023-07-06,Actual,3.1
Banco Santander,2023-07-07,Actual,3.1
Banco Santander,2023-07-10,Actual,3.5315
Banco Santander,2023-07-11,Actual,3.5315
Banco Santander,2023-07-12,Actual,3.5315
Banco Santander,2023-07-13,Actual,3.66
Banco Santander,2023-07-14,Actual,3.66
Banco Santander,2023-07-17,Actual,3.66
Banco Santander,2023-07-18,Actual,3.83
Banco Santander,2023-07-19,Actual,3.83
Banco Santander,2023-07-20,Actual,3.83
Banco Santander,2023-07-21,Actual,3.83
Banco Santander,2023-07-24,Actual,3.89
Banco Santander,2023-07-25,Actual,3.78
Banco Santander,2023-07-26,Actual,4.0
Banco Santander,2023-07-27,Actual,4.36
Banco Santander,2023-07-28,Actual,4.08
Banco Santander,2023-07-31,Actual,4.0
Banco Santander,2023-08-01,Actual,4.0
Banco Santander,2023-08-02,Actual,3.95
Banco Santander,2023-08-03,Actual,3.95
Banco Santander,2023-08-04,Actual,3.8815
Banco Santander,2023-08-07,Actual,3.8815
Banco Santander,2023-08-08,Actual,3.8815
Banco Santander,2023-08-09,Actual,3.8815
Banco Santander,2023-08-10,Actual,3.8815
Banco Santander,2023-08-11,Actual,3.8815
Banco Santander,2023-08-14,Actual,3.8815
Banco Santander,2023-08-15,Actual,3.89
Banco Santander,2023-08-16,Actual,3.89
Banco Santander,2023-08-17,Actual,3.89
Banco Santander,2023-08-18,Actual,3.89
Banco Santander,2023-08-21,Actual,3.89
Banco Santander,2023-08-22,Actual,3.89
Banco Santander,2023-08-23,Actual,3.82
Banco Santander,2023-08-24,Actual,3.82
Banco Santander,2023-08-25,Actual,3.82
Banco Santander,2023-08-28,Actual,3.82
Banco Santander,2023-08-29,Actual,3.82
Banco Santander,2023-08-30,Actual,3.82
Banco Santander,2023-08-31,Actual,3.82
Banco Santander,2023-09-01,Actual,3.82
Banco Santander,2023-09-05,Actual,3.82
Banco Santander,2023-09-06,Actual,3.82
Banco Santander,2023-09-07,Actual,3.82
Banco Santander,2023-09-08,Actual,3.4
Banco Santander,2023-09-11,Actual,3.4
Banco Santander,2023-09-12,Actual,3.6786
Banco Santander,2023-09-13,Actual,3.7
Banco Santander,2023-09-14,Actual,3.7
Banco Santander,2023-09-15,Actual,3.7
Banco Santander,2023-09-18,Actual,3.7
Banco Santander,2023-09-19,Actual,3.7
Banco Santander,2023-09-20,Actual,3.7
Banco Santander,2023-09-21,Actual,3.7
Banco Santander,2023-09-22,Actual,3.7
Banco Santander,2023-09-25,Actual,3.7
Banco Santander,2023-09-26,Actual,3.7
Banco Santander,2023-09-27,Actual,3.7
Banco Santander,2023-09-28,Actual,4.05
Banco Santander,2023-09-29,Actual,4.05
Banco Santander,2023-10-02,Actual,4.05
Banco Santander,2023-10-03,Actual,3.73
Banco Santander,2023-10-04,Actual,3.46
Banco Santander,2023-10-05,Actual,3.46
Banco Santander,2023-10-06,Actual,3.46
Banco Santander,2023-10-09,Actual,3.46
Banco Santander,2023-10-10,Actual,3.46
Banco Santander,2023-10-11,Actual,3.8
Banco Santander,2023-10-12,Actual,3.805
Banco Santander,2023-10-13,Actual,3.805
Banco Santander,2023-10-16,Actual,3.805
Banco Santander,2023-10-17,Actual,3.805
Banco Santander,2023-10-18,Actual,3.805
Banco Santander,2023-10-19,Actual,3.805
Banco Santander,2023-10-20,Actual,3.805
Banco Santander,2023-10-23,Actual,3.41
Banco Santander,2023-10-24,Actual,3.41
Banco Santander,2023-10-25,Actual,3.41
Banco Santander,2023-10-26,Actual,3.41
Banco Santander,2023-10-27,Actual,3.41
Banco Santander,2023-10-30,Actual,3.9
Banco Santander,2023-10-31,Actual,3.9
Banco Santander,2023-11-01,Actual,3.7
Banco Santander,2023-11-02,Actual,3.7
Banco Santander,2023-11-03,Actual,3.7
Banco Santander,2023-11-06,Actual,3.8809
Banco Santander,2023-11-07,Actual,3.8809
Banco Santander,2023-11-08,Actual,3.8809
Banco Santander,2023-11-09,Actual,3.8809
Banco Santander,2023-11-10,Actual,3.8809
Banco Santander,2023-11-13,Actual,3.8809
Banco Santander,2023-11-14,Actual,3.8809
Banco Santander,2023-11-15,Actual,3.9
Banco Santander,2023-11-16,Actual,3.9
Banco Santander,2023-11-17,Actual,3.95
Banco Santander,2023-11-20,Actual,3.95
Banco Santander,2023-11-21,Actual,3.95
Banco Santander,2023-11-22,Actual,3.95
Banco Santander,2023-11-24,Actual,4.11
Banco Santander,2023-11-27,Actual,4.11
Banco Santander,2023-11-28,Actual,4.12
Banco Santander,2023-11-29,Actual,4.12
Banco Santander,2023-11-30,Actual,4.12
Banco Santander,2023-12-01,Actual,3.91
Banco Santander,2023-12-04,Actual,3.91
Banco Santander,2023-12-05,Actual,3.91
Banco Santander,2023-12-06,Actual,4.25
Banco Santander,2023-12-07,Actual,4.25
Banco Santander,2023-12-08,Actual,4.2
Banco Santander,2023-12-11,Actual,4.18
Banco Santander,2023-12-12,Actual,4.19
Banco Santander,2023-12-13,Actual,3.91
Banco Santander,2023-12-14,Actual,4.01
Banco Santander,2023-12-15,Actual,4.01
Banco Santander,2023-12-18,Actual,4.01
Banco Santander,2023-12-19,Actual,4.01
Banco Santander,2023-12-20,Actual,4.01
Banco Santander,2023-12-21,Actual,3.91
Banco Santander,2023-12-22,Actual,4.2
Banco Santander,2023-12-26,Actual,4.2
Banco Santander,2023-12-27,Actual,3.96
Banco Santander,2023-12-28,Actual,3.96
Banco Santander,2023-12-29,Actual,3.96
Banco Santander,2024-01-02,Actual,4.205
Banco Santander,2024-01-03,Actual,4.205
Banco Santander,2024-01-04,Actual,3.96
Banco Santander,2024-01-05,Actual,3.96
Banco Santander,2024-01-08,Actual,3.96
Banco Santander,2024-01-09,Actual,3.96
Banco Santander,2024-01-10,Actual,4.18
Banco Santander,2024-01-11,Actual,4.18
Banco Santander,2024-01-12,Actual,4.18
Banco Santander,2024-01-16,Actual,4.18
Banco Santander,2024-01-17,Actual,4.18
Banco Santander,2024-01-18,Actual,3.81
Banco Santander,2024-01-19,Actual,3.7
Banco Santander,2024-01-22,Actual,3.7
Banco Santander,2024-01-23,Actual,3.7
Banco Santander,2024-01-24,Actual,3.7
Banco Santander,2024-01-25,Actual,3.96
Banco Santander,2024-01-26,Actual,3.95
Banco Santander,2024-01-29,Actual,3.95
Banco Santander,2024-01-30,Actual,3.955
Banco Santander,2024-01-31,Actual,3.955
Banco Santander,2024-02-01,Actual,3.955
Banco Santander,2024-02-02,Actual,4.3
Banco Santander,2024-02-05,Actual,3.8325
Banco Santander,2024-02-06,Actual,3.8325
Banco Santander,2024-02-07,Actual,3.8325
Banco Santander,2024-02-08,Actual,3.8325
Banco Santander,2024-02-09,Actual,3.8325
Banco Santander,2024-02-12,Actual,3.8325
Banco Santander,2024-02-13,Actual,3.8325
Banco Santander,2024-02-14,Actual,3.6
Banco Santander,2024-02-15,Actual,3.6
Banco Santander,2024-02-16,Actual,3.6
Banco Santander,2024-02-20,Actual,3.6
Banco Santander,2024-02-21,Actual,3.6
Banco Santander,2024-02-22,Actual,3.6
Banco Santander,2024-02-23,Actual,4.0
Banco Santander,2024-02-26,Actual,4.0
Banco Santander,2024-02-27,Actual,4.155
Banco Santander,2024-02-28,Actual,4.155
Banco Santander,2024-02-29,Actual,4.155
Banco Santander,2024-03-01,Actual,4.155
Banco Santander,2024-03-04,Actual,4.155
Banco Santander,2024-03-05,Actual,4.155
Banco Santander,2024-03-06,Actual,4.155
Banco Santander,2024-03-07,Actual,4.25
Banco Santander,2024-03-08,Actual,4.25
Banco Santander,2024-03-11,Actual,4.25
Banco Santander,2024-03-12,Actual,4.15
Banco Santander,2024-03-13,Actual,4.255
Banco Santander,2024-03-14,Actual,4.255
Banco Santander,2024-03-15,Actual,4.5
Banco Santander,2024-03-18,Actual,4.5
Banco Santander,2024-03-19,Actual,4.5
Banco Santander,2024-03-20,Actual,4.5
Banco Santander,2024-03-21,Actual,4.4
Banco Santander,2024-03-22,Actual,4.35
Banco Santander,2024-03-25,Actual,4.85
Banco Santander,2024-03-26,Actual,4.85
Banco Santander,2024-03-27,Actual,4.85
Banco Santander,2024-03-28,Actual,4.905
Banco Santander,2024-04-01,Actual,5.072
Banco Santander,2024-04-02,Actual,4.61
Banco Santander,2024-04-03,Actual,4.9975
Banco Santander,2024-04-04,Actual,5.1
Banco Santander,2024-04-05,Actual,5.1
Banco Santander,2024-04-08,Actual,5.1
Banco Santander,2024-04-09,Actual,5.2
Banco Santander,2024-04-10,Actual,5.15
Banco Santander,2024-04-11,Actual,4.978
Banco Santander,2024-04-12,Actual,4.978
Banco Santander,2024-04-15,Actual,4.978
Banco Santander,2024-04-16,Actual,4.978
Banco Santander,2024-04-17,Actual,4.978
Banco Santander,2024-04-18,Actual,4.978
Banco Santander,2024-04-19,Actual,4.978
Banco Santander,2024-04-22,Actual,4.978
Banco Santander,2024-04-23,Actual,4.978
Banco Santander,2024-04-24,Actual,4.978
Banco Santander,2024-04-25,Actual,5.45
Banco Santander,2024-04-26,Actual,5.45
Banco Santander,2024-04-29,Actual,5.05
Banco Santander,2024-04-30,Actual,5.05
Banco Santander,2024-05-01,Actual,5.05
Banco Santander,2024-05-02,Actual,5.05
Banco Santander,2024-05-03,Actual,5.05
Banco Santander,2024-05-06,Actual,4.97
Banco Santander,2024-05-07,Actual,4.97
Banco Santander,2024-05-08,Actual,4.97
Banco Santander,2024-05-09,Actual,4.97
Banco Santander,2024-05-10,Actual,4.97
Banco Santander,2024-05-13,Actual,4.85
Banco Santander,2024-05-14,Actual,5.252
Banco Santander,2024-05-15,Actual,5.1
Banco Santander,2024-05-16,Actual,5.1
Banco Santander,2024-05-17,Actual,5.0
Banco Santander,2024-05-20,Actual,5.05
Banco Santander,2024-05-21,Actual,5.05
Banco Santander,2024-05-22,Actual,5.17
Banco Santander,2024-05-23,Actual,5.17
Banco Santander,2024-05-24,Actual,5.17
Banco Santander,2024-05-28,Actual,5.17
Banco Santander,2024-05-29,Actual,5.17
Banco Santander,2024-05-30,Actual,5.17
Banco Santander,2024-05-31,Actual,5.17
Banco Santander,2024-06-03,Actual,5.17
Banco Santander,2024-06-04,Actual,4.95
Banco Santander,2024-06-05,Actual,4.95
Banco Santander,2024-06-06,Actual,5.11
Banco Santander,2024-06-07,Actual,4.9045
Banco Santander,2024-06-10,Actual,4.85
Banco Santander,2024-06-11,Actual,4.88
Banco Santander,2024-06-12,Actual,4.88
Banco Santander,2024-06-13,Actual,4.88
Banco Santander,2024-06-14,Actual,4.526
Banco Santander,2024-06-17,Actual,4.655
Banco Santander,2024-06-18,Actual,4.9
Banco Santander,2024-06-20,Actual,4.828
Banco Santander,2024-06-21,Actual,4.662
Banco Santander,2024-06-24,Actual,4.474
Banco Santander,2024-06-25,Actual,4.846
Banco Santander,2024-06-26,Actual,4.846
